contig-35_109_length_4477_read_count_5460_3_1599_2981,tpg|DAR18188.1|,460,541,0,759,82.405,449,98,MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.] >DAR18214.1 MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.],
contig-21_116_length_3431_read_count_8527_2_459_1793,tpg|DAR18188.1|,444,541,0,752,82.658,444,100,MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.] >DAR18214.1 MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.],
contig-77_2_length_62807_read_count_22584_7_7960_9342,tpg|DAR18188.1|,460,541,0,766,82.851,449,98,MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.] >DAR18214.1 MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.],
contig-84_2_length_62910_read_count_22608_7_7960_9342,tpg|DAR18188.1|,460,541,0,766,82.851,449,98,MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.] >DAR18214.1 MAG TPA: bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Bacteriophage sp.],
contig-59_431_length_1024_read_count_164_1_1_927,tpg|DAO62512.1|,309,319,0,511,83.871,310,100,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",
contig-21_153_length_2659_read_count_4980_2_345_2648,tpg|DAO62512.1|,767,319,0,529,84.013,319,41,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",
contig-59_79_length_8061_read_count_2492_6_4830_7133,tpg|DAO62512.1|,767,319,0,532,84.639,319,41,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",
contig-77_387_length_1060_read_count_65_1_18_1058,tpg|DAR18181.1|,347,671,0,639,86.364,352,100,MAG TPA: leucyl-tRNA synthetase [Bacteriophage sp.],
contig-28_12_length_10475_read_count_13964_6_4777_7740,tpg|DAR18181.1|,987,671,0,1183,86.923,650,65,MAG TPA: leucyl-tRNA synthetase [Bacteriophage sp.],
contig-28_13_length_10429_read_count_26533_3_2745_5708,tpg|DAR18181.1|,987,671,0,1185,87.077,650,65,MAG TPA: leucyl-tRNA synthetase [Bacteriophage sp.],
contig-91_6_length_45264_read_count_14960_34_34406_37369,tpg|DAR18181.1|,987,671,0,1198,88,650,65,MAG TPA: leucyl-tRNA synthetase [Bacteriophage sp.],
contig-28_93_length_7133_read_count_3146_4_5301_7133,tpg|DAG02195.1|,611,506,0,530,51.845,515,84,"MAG TPA: activator of 2-hydroxyglutaryl-CoA dehydratase, partial [Siphoviridae sp. ctmqu18]",
contig-21_173_length_2839_read_count_4295_2_1005_2837,tpg|DAG02195.1|,611,506,0,531,52.039,515,84,"MAG TPA: activator of 2-hydroxyglutaryl-CoA dehydratase, partial [Siphoviridae sp. ctmqu18]",
contig-28_104_length_4410_read_count_5537_3_3248_4393,tpg|DAF88503.1|,381,321,0,655,98.754,321,84,MAG TPA: chaperone protein [Siphoviridae sp. ctDCt3],
contig-35_57_length_6101_read_count_14238_4_4932_6077,tpg|DAF88503.1|,381,321,0,655,98.754,321,84,MAG TPA: chaperone protein [Siphoviridae sp. ctDCt3],
contig-84_29_length_19632_read_count_6188_16_16025_17170,tpg|DAF88503.1|,381,321,0,655,99.065,321,84,MAG TPA: chaperone protein [Siphoviridae sp. ctDCt3],
contig-21_88_length_6228_read_count_2357_1_3_3593,ref|YP_009200994.1|,1196,1159,0,1150,51.064,1175,98,DNA polymerase [Streptomyces phage Lannister] >AKY03736.1 DnaE-like DNA polymerase III (alpha) [Streptomyces phage Lannister],
contig-21_35_length_6267_read_count_19137_1_3_3602,ref|YP_009200994.1|,1199,1159,0,1152,51.319,1175,97,DNA polymerase [Streptomyces phage Lannister] >AKY03736.1 DnaE-like DNA polymerase III (alpha) [Streptomyces phage Lannister],
contig-98_57_length_6720_read_count_347286_1_3_3602,ref|YP_009200994.1|,1199,1159,0,1153,51.404,1175,97,DNA polymerase [Streptomyces phage Lannister] >AKY03736.1 DnaE-like DNA polymerase III (alpha) [Streptomyces phage Lannister],
contig-21_152_length_3988_read_count_2002_2_153_1145,gb|QZE10567.1|,330,317,0,519,79.167,312,95,ribonucleotide reductase [Mycobacterium phage ScoobyDoobyDoo],
contig-21_106_length_3940_read_count_7534_2_96_1088,gb|QZE10567.1|,330,317,0,521,79.487,312,95,ribonucleotide reductase [Mycobacterium phage ScoobyDoobyDoo],
contig-21_375_length_1192_read_count_4066_2_162_1154,gb|QZE10567.1|,330,317,0,521,79.487,312,95,ribonucleotide reductase [Mycobacterium phage ScoobyDoobyDoo],
contig-21_127_length_3537_read_count_4889_1_3_3281,tpg|DAI59307.1|,1093,1165,0,635,34.856,1182,98,MAG TPA: isoleucyl-tRNA synthetase [CrAss-like virus sp.],
contig-21_203_length_3255_read_count_1252_1_449_3253,tpg|DAI59307.1|,935,1165,0,596,37.092,1011,96,MAG TPA: isoleucyl-tRNA synthetase [CrAss-like virus sp.],
contig-21_74_length_4797_read_count_7725_4_2816_4651,tpg|DAQ20923.1|,611,585,0,674,56.639,595,97,MAG TPA: dihydroxy-acid dehydratase [CrAss-like virus sp.],
contig-28_31_length_15663_read_count_5863_3_2032_3867,tpg|DAQ20923.1|,611,585,0,676,56.807,595,97,MAG TPA: dihydroxy-acid dehydratase [CrAss-like virus sp.],
contig-21_255_length_2033_read_count_3285_2_117_2012,emb|CAB4129936.1|,631,622,0,666,56.364,605,93,DnaK Molecular chaperone [uncultured Caudovirales phage],
contig-63_212_length_2291_read_count_6832_2_188_2083,emb|CAB4129936.1|,631,622,0,666,56.364,605,93,DnaK Molecular chaperone [uncultured Caudovirales phage],
contig-35_20_length_22439_read_count_10571_9_8300_10180,emb|CAB4129936.1|,626,622,0,670,56.86,605,93,DnaK Molecular chaperone [uncultured Caudovirales phage],
contig-28_7_length_14420_read_count_18997_1_64_2958,tpg|DAQ80390.1|,964,795,0,807,52.2,841,87,MAG TPA: preprotein translocase subunit SecA [Herelleviridae sp.],
contig-77_26_length_9028_read_count_23166_1_3_2888,tpg|DAQ80390.1|,962,795,0,806,52.2,841,87,MAG TPA: preprotein translocase subunit SecA [Herelleviridae sp.],
contig-42_0_length_75800_read_count_26713_1_318_3212,tpg|DAQ80390.1|,964,795,0,810,52.556,841,87,MAG TPA: preprotein translocase subunit SecA [Herelleviridae sp.],
contig-21_57_length_5365_read_count_8969_1_39_2447,emb|CAD0301232.1|,802,723,0,755,50.26,770,95,"Ribonucleotide reductase of class III (anaerobic), large subunit (EC [Enterococcus phage 163]",
contig-28_93_length_7133_read_count_3146_2_1789_4197,emb|CAD0301232.1|,802,723,0,755,50.39,770,95,"Ribonucleotide reductase of class III (anaerobic), large subunit (EC [Enterococcus phage 163]",
contig-35_126_length_3438_read_count_1605_3_1084_3279,ref|YP_009851687.1|,731,722,0,945,64.755,715,96,ribonucleotide reductase large subunit [Erwinia phage pEp_SNUABM_01] >QEQ94990.1 putative NrdA protein [Erwinia phage pEp_SNUABM_01] >UYL84916.1 ribonucleoside-diphosphate reductase large subunit [Erwinia phage pEa_SNUABM_55] >UYL85235.1 ribonucleoside-diphosphate reductase large subunit [Erwinia phage pEa_SNUABM_56],
contig-98_65_length_5815_read_count_631150_1_1_1608,ref|YP_009851687.1|,536,722,0,685,65.362,511,95,ribonucleotide reductase large subunit [Erwinia phage pEp_SNUABM_01] >QEQ94990.1 putative NrdA protein [Erwinia phage pEp_SNUABM_01] >UYL84916.1 ribonucleoside-diphosphate reductase large subunit [Erwinia phage pEa_SNUABM_55] >UYL85235.1 ribonucleoside-diphosphate reductase large subunit [Erwinia phage pEa_SNUABM_56],
contig-21_379_length_1261_read_count_2041_1_2_1261,ref|YP_009851687.1|,420,722,0,596,68.957,422,99,ribonucleotide reductase large subunit [Erwinia phage pEp_SNUABM_01] >QEQ94990.1 putative NrdA protein [Erwinia phage pEp_SNUABM_01] >UYL84916.1 ribonucleoside-diphosphate reductase large subunit [Erwinia phage pEa_SNUABM_55] >UYL85235.1 ribonucleoside-diphosphate reductase large subunit [Erwinia phage pEa_SNUABM_56],
contig-35_40_length_15133_read_count_8091_9_12638_15085,dbj|BCU93298.1|,815,797,0,702,48.259,804,97,"MAG: alpha-1,4 glucan phosphorylase [uncultured marine virus]",
contig-59_50_length_11705_read_count_3978_1_73_2397,tpg|DAX03958.1|,774,734,0,556,39.39,754,96,MAG TPA: Guanosine polyphosphate pyrophosphohydrolase/synthetase [Inoviridae sp.],
contig-28_2_length_19269_read_count_58374_8_7262_9514,tpg|DAP92796.1|,750,641,0,544,42.946,645,83,MAG TPA: glycogen branching enzyme [Inoviridae sp.],
contig-28_5_length_15652_read_count_25008_11_9756_12008,tpg|DAP92796.1|,750,641,0,544,42.946,645,83,MAG TPA: glycogen branching enzyme [Inoviridae sp.],
contig-70_0_length_94067_read_count_36875_5_3318_5570,tpg|DAP92796.1|,750,641,0,542,42.946,645,83,MAG TPA: glycogen branching enzyme [Inoviridae sp.],
contig-28_162_length_3283_read_count_3892_2_1220_3151,tpg|DAQ33110.1|,643,605,0,566,47.627,632,98,MAG TPA: putative membrane GTPase [Inoviridae sp.],
contig-42_0_length_75800_read_count_26713_41_46440_48371,tpg|DAQ33110.1|,643,605,0,567,47.627,632,98,MAG TPA: putative membrane GTPase [Inoviridae sp.],
contig-59_217_length_2131_read_count_4782_1_66_1997,tpg|DAQ33110.1|,643,605,0,566,47.627,632,98,MAG TPA: putative membrane GTPase [Inoviridae sp.],
contig-35_6_length_39815_read_count_16278_9_12881_15490,tpg|DAO77363.1|,869,819,0,769,50.611,818,93,MAG TPA: replicative helicase [Inoviridae sp.],
contig-42_14_length_11492_read_count_17916_2_1222_3861,tpg|DAO77363.1|,879,819,0,771,50.613,816,92,MAG TPA: replicative helicase [Inoviridae sp.],
contig-98_15_length_11550_read_count_716848_6_7685_10324,tpg|DAO77363.1|,879,819,0,771,50.613,816,92,MAG TPA: replicative helicase [Inoviridae sp.],
contig-35_48_length_12999_read_count_6356_7_7235_9904,tpg|DAS90779.1|,889,869,0,943,55.208,864,97,MAG TPA: replicative helicase [Inoviridae sp.],
contig-59_14_length_21001_read_count_10490_4_3096_5765,tpg|DAS90779.1|,889,869,0,943,55.208,864,97,MAG TPA: replicative helicase [Inoviridae sp.],
