num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
117,112,contig-21_84_length_4604_read_count_4547_2_99_4247,1382,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,28,15.0,53.57
118,113,contig-21_85_length_4551_read_count_5959_1_67_2544,825,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,14,6.0,42.86
119,114,contig-21_85_length_4551_read_count_5959_2_2990_4549,520,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,6.0,100.0
120,115,contig-21_88_length_4490_read_count_7487_2_951_2357,468,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
121,116,contig-21_88_length_4490_read_count_7487_4_3298_4488,397,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,3,3.0,100.0
122,117,contig-21_90_length_4340_read_count_5880_1_149_1216,355,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
123,118,contig-21_90_length_4340_read_count_5880_4_1718_2782,354,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
124,119,contig-21_90_length_4340_read_count_5880_5_2776_3744,322,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
125,120,contig-21_91_length_4327_read_count_7152_1_2_1054,350,309,0.94,ADJ00320.1,Reoviridae,Reoviridae,Spinareoviridae,5588,236,muB - outer shell,Structural-Envelope,Gallus gallus,dsRNA,Orthoreovirus,2,1.0,50.0
126,121,contig-21_91_length_4327_read_count_7152_2_1127_2302,391,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
127,122,contig-21_91_length_4327_read_count_7152_3_2299_4326,676,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,4.0,40.0
128,123,contig-21_92_length_4298_read_count_6315_1_2_3553,1184,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,23,14.0,60.87
130,124,contig-21_94_length_4166_read_count_5386_3_1346_2362,338,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
132,125,contig-21_95_length_4158_read_count_6843_3_920_2203,427,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
133,126,contig-21_95_length_4158_read_count_6843_4_2256_3809,517,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,5.0,83.33
134,127,contig-21_96_length_4154_read_count_7273_4_2138_4153,672,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,7.0,70.0
135,128,contig-21_100_length_4025_read_count_6504_2_710_2950,746,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,7.0,58.33
136,129,contig-21_101_length_4025_read_count_8368_1_3_2723,906,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,13.0,81.25
137,130,contig-21_101_length_4025_read_count_8368_2_2843_3877,344,957,0.92,QJI53791.1,Marnaviridae,Marnaviridae-Picornaviridae,Marnaviridae,559,33,hypothetical protein 2,Hypothetical,Undefined host,ssRNA(+),Locarnavirus,2,1.0,50.0
138,131,contig-21_103_length_4014_read_count_7277_1_1_1947,648,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,9.0,100.0
139,132,contig-21_103_length_4014_read_count_7277_2_2064_3350,428,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
140,133,contig-21_104_length_3989_read_count_4837_3_1792_3816,674,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,3.0,30.0
142,134,contig-21_106_length_3940_read_count_7534_3_1152_2327,391,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
143,135,contig-21_106_length_3940_read_count_7534_4_2685_3812,375,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
144,136,contig-21_108_length_3834_read_count_6468_4_2002_3822,606,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
145,137,contig-21_112_length_3776_read_count_6542_1_15_1025,336,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
146,138,contig-21_112_length_3776_read_count_6542_3_1902_3254,450,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
147,139,contig-21_114_length_3738_read_count_6030_2_863_3736,958,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,17,8.0,47.06
148,140,contig-21_120_length_3631_read_count_5774_4_2506_3621,371,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
149,141,contig-21_126_length_3545_read_count_5590_2_654_2498,614,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
150,142,contig-21_127_length_3537_read_count_4889_1_3_3281,1093,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,20,7.0,35.0
151,143,contig-21_129_length_3512_read_count_6615_1_259_1626,455,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
152,144,contig-21_129_length_3512_read_count_6615_2_1623_2846,407,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
153,145,contig-21_130_length_3486_read_count_5363_2_217_1749,510,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,1.0,16.67
154,146,contig-21_130_length_3486_read_count_5363_3_1847_2947,366,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
155,147,contig-21_132_length_3468_read_count_6142_3_1391_2890,499,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
156,148,contig-21_139_length_3413_read_count_5862_3_1651_2943,430,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
157,149,contig-21_140_length_3391_read_count_5713_2_591_1646,351,978,0.82,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
158,150,contig-21_140_length_3391_read_count_5713_3_1740_2963,407,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
159,151,contig-21_141_length_3378_read_count_4868_2_874_3129,751,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,8.0,66.67
160,152,contig-21_149_length_3184_read_count_3656_1_2_1033,344,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
161,153,contig-21_149_length_3184_read_count_3656_3_1831_3099,422,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
162,154,contig-21_152_length_3141_read_count_2087_3_859_2154,431,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,3.0,75.0
163,155,contig-21_152_length_3141_read_count_2087_4_2151_3074,307,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
164,156,contig-21_153_length_3138_read_count_3888_1_13_1776,587,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
165,157,contig-21_153_length_3138_read_count_3888_2_1816_3006,396,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
166,158,contig-21_154_length_3129_read_count_5745_1_10_1824,604,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
167,159,contig-21_154_length_3129_read_count_5745_2_1984_3018,344,366,0.93,AMB66001.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2169,188,UL37,Structural-Envelope,Homo sapiens,dsDNA,Simplexvirus,2,1.0,50.0
168,160,contig-21_155_length_3067_read_count_5632_1_1_1482,493,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
169,161,contig-21_156_length_3041_read_count_4417_3_1435_2757,440,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
170,162,contig-21_158_length_3029_read_count_4464_1_3_1853,616,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
171,163,contig-21_158_length_3029_read_count_4464_2_1881_2960,359,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
172,164,contig-21_168_length_2883_read_count_4043_2_339_1379,346,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
173,165,contig-21_168_length_2883_read_count_4043_3_1423_2883,486,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,2.0,40.0
174,166,contig-21_173_length_2839_read_count_4295_2_1005_2837,611,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
175,167,contig-21_175_length_2809_read_count_2081_1_3_1640,545,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,4.0,57.14
176,168,contig-21_175_length_2809_read_count_2081_2_1684_2760,358,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
177,169,contig-21_176_length_2801_read_count_4678_1_14_1030,338,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
178,170,contig-21_176_length_2801_read_count_4678_3_1695_2801,369,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
179,171,contig-21_179_length_2739_read_count_3442_1_7_2739,910,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,9.0,56.25
180,172,contig-21_181_length_2721_read_count_3327_2_533_1750,405,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
181,173,contig-21_185_length_2641_read_count_3430_1_44_1030,328,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
182,174,contig-21_185_length_2641_read_count_3430_2_1111_2640,509,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,2.0,33.33
183,175,contig-21_188_length_2614_read_count_3881_2_100_1023,307,75,1.0,QVW10123.1,Astroviridae,Astroviridae,Astroviridae,1845,1611,RNA-dependent RNA polymerase,Replication-Transcription,Sus scrofa,ssRNA(+),Mamastrovirus,1,1.0,100.0
184,176,contig-21_188_length_2614_read_count_3881_3_1126_2487,453,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
185,177,contig-21_189_length_2602_read_count_4374_2_1190_2593,467,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,2.0,40.0
186,178,contig-21_190_length_2580_read_count_4370_1_1_1023,341,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
187,179,contig-21_190_length_2580_read_count_4370_2_1268_2554,428,358,1.0,QBJ27544.1,Betaflexiviridae,Betaflexiviridae,Betaflexiviridae,1084,191,replicase,Replication-Transcription,Solanum tuberosum,ssRNA(+),Carlavirus,4,1.0,25.0
188,180,contig-21_193_length_2561_read_count_3744_1_2_1108,369,978,0.81,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
189,181,contig-21_193_length_2561_read_count_3744_2_1135_2172,345,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
190,182,contig-21_196_length_2527_read_count_3942_2_180_1190,336,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
191,183,contig-21_197_length_2508_read_count_3261_2_625_2505,626,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,8.0,88.89
192,184,contig-21_198_length_2503_read_count_4274_2_473_1540,355,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
193,185,contig-21_200_length_2469_read_count_1990_1_22_2433,803,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,13,8.0,61.54
194,186,contig-21_202_length_2455_read_count_3899_2_852_2453,534,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,6.0,100.0
195,187,contig-21_205_length_2429_read_count_3817_1_1_1425,475,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
196,188,contig-21_205_length_2429_read_count_3817_2_1501_2427,308,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
197,189,contig-21_206_length_2422_read_count_2946_1_197_1135,312,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
198,190,contig-21_208_length_2395_read_count_2631_2_632_2392,586,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,5.0,62.5
199,191,contig-21_209_length_2382_read_count_2941_2_266_2371,701,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,3.0,27.27
200,192,contig-21_210_length_2374_read_count_3506_2_1017_2240,407,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
202,193,contig-21_214_length_2357_read_count_3598_1_38_2269,743,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,12.0,100.0
203,194,contig-21_215_length_2329_read_count_3522_2_946_2328,460,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
204,195,contig-21_218_length_2305_read_count_3905_2_849_2081,410,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
205,196,contig-21_219_length_2303_read_count_3598_2_334_2226,630,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,9.0,100.0
206,197,contig-21_224_length_2255_read_count_3304_2_528_1706,392,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
207,198,contig-21_229_length_2237_read_count_3681_1_2_1072,357,236,0.9,QJI53447.1,Iflaviridae,Iflaviridae-Totiviridae-Dicistroviridae,Iflaviridae,174,359,polyprotein,Polyprotein,Apis mellifera,ssRNA(+),Iflavirus,2,1.0,50.0
208,199,contig-21_229_length_2237_read_count_3681_2_1129_2160,343,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
209,200,contig-21_233_length_2194_read_count_3106_1_80_2155,691,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,5.0,50.0
210,201,contig-21_241_length_2115_read_count_3151_1_1_1296,431,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
211,202,contig-21_243_length_2106_read_count_2919_2_943_2106,388,493,0.85,QPB10704.1,Astroviridae,Astroviridae,Astroviridae,1502,131,RNA-dependent RNA polymerase,Replication-Transcription,Meleagris gallopavo,ssRNA(+),Avastrovirus,3,1.0,33.33
212,203,contig-21_244_length_2097_read_count_2146_1_53_976,307,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
213,204,contig-21_244_length_2097_read_count_2146_2_1131_2096,321,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
214,205,contig-21_245_length_2089_read_count_2742_1_158_2014,618,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,3.0,37.5
215,206,contig-21_246_length_2082_read_count_3000_1_84_1760,558,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,4.0,57.14
216,207,contig-21_248_length_2070_read_count_2657_2_723_2018,431,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,1.0,25.0
217,208,contig-21_252_length_2048_read_count_1912_1_1_1710,569,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,7.0,100.0
218,209,contig-21_255_length_2033_read_count_3285_2_117_2012,631,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,3.0,33.33
219,210,contig-21_256_length_2027_read_count_2403_1_3_1823,607,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
220,211,contig-21_257_length_2026_read_count_1808_2_254_1342,362,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
221,212,contig-21_258_length_2018_read_count_2833_1_3_1943,646,957,0.98,QJI53791.1,Marnaviridae,Marnaviridae-Picornaviridae,Marnaviridae,559,33,hypothetical protein 2,Hypothetical,Undefined host,ssRNA(+),Locarnavirus,9,3.0,33.33
223,213,contig-21_260_length_1980_read_count_2894_2_731_1762,343,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
224,214,contig-21_261_length_1968_read_count_3518_1_23_1939,638,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,5.0,55.56
225,215,contig-21_263_length_1953_read_count_2759_2_456_1946,496,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
226,216,contig-21_268_length_1911_read_count_2849_1_33_1910,626,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,8.0,88.89
227,217,contig-21_269_length_1883_read_count_3259_2_291_1883,531,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,6.0,100.0
228,218,contig-21_271_length_1873_read_count_3250_1_15_1361,448,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
229,219,contig-21_274_length_1869_read_count_2895_1_1_1869,623,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,9.0,100.0
230,220,contig-21_277_length_1846_read_count_3321_1_3_1844,614,800,0.99,YP_009506366.1,Flaviviridae,Flaviviridae,Flaviviridae,226,50,polyprotein,Polyprotein,Rattus tanezumi,ssRNA(+),Pegivirus,8,2.0,25.0
232,221,contig-21_281_length_1809_read_count_3264_1_3_914,303,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
234,222,contig-21_285_length_1763_read_count_2702_1_31_1395,454,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
235,223,contig-21_286_length_1736_read_count_2478_1_136_1227,363,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
