Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
13,NODE_22_length_3737_cov_15.273783_2_861_3725,954,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,0.51,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,0.81,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
14,NODE_23_length_3706_cov_6.436262_2_1855_3540,561,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.78,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.47,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.5,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
15,NODE_24_length_3699_cov_5.389044_1_1085_3697,870,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.9,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.64,343,AWW09923.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,3971,202,capsid portal protein,Other-Functions,Homo sapiens,dsDNA,Simplexvirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.57,170,QGU18502.1,Reoviridae,Reoviridae,Sedoreoviridae,8281,599,VP5-outer capsid,Structural-Envelope,Ovis aries,dsRNA,Orbivirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.72,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.91,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.72,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.47,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.97,188,AZQ00683.1,Potyviridae,Potyviridae,Potyviridae,546,503,polyprotein,Polyprotein,Triticum aestivum,ssRNA(+),Bymovirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.49,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,1.0,80,YP_009505611.1,Picornaviridae,Picornaviridae-Hepeviridae,Picornaviridae,749,1503,polyprotein-capsid,Polyprotein,Homo sapiens,ssRNA(+),Hepatovirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,1.0,80,YP_009505611.1,Picornaviridae,Picornaviridae-Hepeviridae,Picornaviridae,749,1503,polyprotein-capsid,Polyprotein,Homo sapiens,ssRNA(+),Hepatovirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.82,100,YP_010086240.1,Phenuiviridae,Phenuiviridae-Peribunyaviridae,Phenuiviridae,859,1192,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(+/-),Bandavirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.77,432,QGA30603.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,1077,150,RNA-dependent RNA polymerase,Replication-Transcription,Oncorhynchus mykiss,ssRNA(-),Novirhabdovirus
16,NODE_25_length_3684_cov_6.667696_1_953_3682,909,0.59,490,QOE76821.1,Orthomyxoviridae,Orthomyxoviridae,Orthomyxoviridae,7421,132,nucleoprotein,Structural-Envelope,Bos taurus,ssRNA(-),Gammainfluenzavirus
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,0.87,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,0.64,277,BBG62074.2,Polyomaviridae,Polyomaviridae,Polyomaviridae,4487,288,large T antigen,Other-Functions,Homo sapiens,dsDNA,Deltapolyomavirus
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
17,NODE_26_length_3641_cov_5.334943_1_1_1815,604,0.81,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
18,NODE_26_length_3641_cov_5.334943_2_1793_3382,529,0.89,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
18,NODE_26_length_3641_cov_5.334943_2_1793_3382,529,0.97,221,YP_004089623.1,Betaflexiviridae,Betaflexiviridae,Betaflexiviridae,13034,392,coat protein,Structural-Envelope,Pyrus communis,ssRNA(+),Foveavirus
18,NODE_26_length_3641_cov_5.334943_2_1793_3382,529,0.69,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
18,NODE_26_length_3641_cov_5.334943_2_1793_3382,529,0.75,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
18,NODE_26_length_3641_cov_5.334943_2_1793_3382,529,0.64,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
18,NODE_26_length_3641_cov_5.334943_2_1793_3382,529,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,801,QRY06578.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,1532,50,regulatory protein IE2,Regulation-Control,Homo sapiens,dsDNA,Roseolovirus
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,0.76,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
19,NODE_27_length_3577_cov_9.127604_1_3_3575,1191,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.85,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.99,571,YP_009551696.1,Mesoniviridae,Mesoniviridae-Coronaviridae,Mesoniviridae,78,104,ORF2,Polyprotein,Culex quinquefasciatus,ssRNA(+),Alphamesonivirus
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.8,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.78,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.84,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.55,360,QKG86287.1,Tombusviridae,Tombusviridae-Solemoviridae-Luteoviridae,Tombusviridae,5404,191,coat protein,Structural-Envelope,Trifolium repens,ssRNA(+),Luteovirus
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.84,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.63,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.74,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.7,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.99,468,QED42846.1,Caulimoviridae,Caulimoviridae,Caulimoviridae,8831,138,inclusion body protein,Structural-Envelope,Brassica oleracea var. botrytis,dsDNA-RT,Caulimovirus
20,NODE_28_length_3569_cov_6.459107_1_262_3567,1101,0.4,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.7,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.73,543,QIX04702.1,Bornaviridae,Bornaviridae,Bornaviridae,1393,116,polymerase,Replication-Transcription,Callosciurus prevostii,ssRNA(-),Orthobornavirus
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.42,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.92,748,NP_050266.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2780,59,hypothetical protein,Other-Functions,Homo sapiens,dsDNA,Roseolovirus
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.84,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
21,NODE_30_length_3547_cov_7.068593_1_3_2258,751,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
22,NODE_33_length_3519_cov_3.788699_2_1895_3409,504,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
22,NODE_33_length_3519_cov_3.788699_2_1895_3409,504,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
22,NODE_33_length_3519_cov_3.788699_2_1895_3409,504,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
22,NODE_33_length_3519_cov_3.788699_2_1895_3409,504,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
22,NODE_33_length_3519_cov_3.788699_2_1895_3409,504,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
